support,itemsets
0.0445,"frozenset({'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit', 'Parsley'})"
0.0275,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.037333333333333336,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.03783333333333333,"frozenset({'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit', 'Rusk, refined flour'})"
0.0725,"frozenset({'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit', 'Sucrose (common sugar)'})"
0.03933333333333333,"frozenset({'Tap water', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.021166666666666667,"frozenset({'Vinegar, wine', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.03166666666666667,"frozenset({'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit', 'Wheat bread and rolls, semi-brown'})"
0.04633333333333333,"frozenset({'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit', 'Wheat bread and rolls, white (refined flour)'})"
0.042,"frozenset({'Wheat flour white', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.033,"frozenset({'Wine, red', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.025333333333333333,"frozenset({'Wine, white', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.0215,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Juice, lemon'})"
0.072,"frozenset({'Juice, lemon', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.056666666666666664,"frozenset({'Juice, lemon', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.0265,"frozenset({'Juice, lemon', 'Meat extract'})"
0.041666666666666664,"frozenset({'Juice, lemon', 'Mozzarella, RACSOURCE= Cow milk'})"
0.12633333333333333,"frozenset({'Juice, lemon', 'Natural mineral water'})"
0.183,"frozenset({'Juice, lemon', 'Olive oil, virgin or extra-virgin'})"
0.1075,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Juice, lemon'})"
0.021166666666666667,"frozenset({'Juice, lemon', 'Oranges, PROCESS= Unprocessed'})"
0.10733333333333334,"frozenset({'Juice, lemon', 'Parsley'})"
0.05683333333333333,"frozenset({'Pears, PROCESS= Unprocessed', 'Juice, lemon'})"
0.047,"frozenset({'Juice, lemon', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.0625,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Juice, lemon'})"
0.026,"frozenset({'Juice, lemon', 'Radicchio, PROCESS= Raw, no heat treatment'})"
0.041666666666666664,"frozenset({'Juice, lemon', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.026,"frozenset({'Juice, lemon', 'Rusk, refined flour'})"
0.025333333333333333,"frozenset({'Seed oils, GEN= Unspecified', 'Juice, lemon'})"
0.029166666666666667,"frozenset({'Juice, lemon', 'Squid, common, PROCESS= Raw, no heat treatment'})"
0.14666666666666667,"frozenset({'Juice, lemon', 'Sucrose (common sugar)'})"
0.024166666666666666,"frozenset({'Sweet peppers, PROCESS= Raw, no heat treatment', 'Juice, lemon'})"
0.021333333333333333,"frozenset({'Juice, lemon', 'Table olives ready for consumption, QUAL= Dark'})"
0.0735,"frozenset({'Tap water', 'Juice, lemon'})"
0.023833333333333335,"frozenset({'Juice, lemon', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.032,"frozenset({'Vinegar, wine', 'Juice, lemon'})"
0.05566666666666667,"frozenset({'Juice, lemon', 'Wheat bread and rolls, semi-brown'})"
0.08333333333333333,"frozenset({'Juice, lemon', 'Wheat bread and rolls, white (refined flour)'})"
0.07983333333333334,"frozenset({'Wheat flour white', 'Juice, lemon'})"
0.04633333333333333,"frozenset({'Wine, red', 'Juice, lemon'})"
0.05366666666666667,"frozenset({'Wine, white', 'Juice, lemon'})"
0.0215,"frozenset({'Juice, lemon', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.021833333333333333,"frozenset({'Natural mineral water', 'Juice, orange'})"
0.034333333333333334,"frozenset({'Juice, orange', 'Olive oil, virgin or extra-virgin'})"
0.022166666666666668,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Juice, orange'})"
0.0275,"frozenset({'Sucrose (common sugar)', 'Juice, orange'})"
0.027,"frozenset({'Lettuces, PROCESS= Raw, no heat treatment', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.029166666666666667,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.051,"frozenset({'Natural mineral water', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.0695,"frozenset({'Olive oil, virgin or extra-virgin', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.04416666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.0315,"frozenset({'Parsley', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.024166666666666666,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.054,"frozenset({'Sucrose (common sugar)', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.0275,"frozenset({'Tap water', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.034166666666666665,"frozenset({'Wheat bread and rolls, white (refined flour)', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.034333333333333334,"frozenset({'Wheat flour white', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.022,"frozenset({'Wine, red', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.033166666666666664,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.028333333333333332,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.05483333333333333,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Natural mineral water'})"
0.08316666666666667,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.048,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Lemons, PARTCON= With peel, PROCESS= Unprocessed'})"
0.03883333333333333,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Parsley'})"
0.024166666666666666,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.03,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel'})"
0.06783333333333333,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Sucrose (common sugar)'})"
0.037,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Tap water'})"
0.0275,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.022166666666666668,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Vinegar, wine'})"
0.021666666666666667,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Wheat bread and rolls, semi-brown'})"
0.033666666666666664,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Wheat bread and rolls, white (refined flour)'})"
0.03166666666666667,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Wheat flour white'})"
0.020166666666666666,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Wine, red'})"
0.021666666666666667,"frozenset({'Wine, white', 'Lemons, PARTCON= With peel, PROCESS= Unprocessed'})"
0.027333333333333334,"frozenset({'Lentils (dry)', 'Olive oil, virgin or extra-virgin'})"
0.0235,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Lentils (dry)'})"
0.020166666666666666,"frozenset({'Lentils (dry)', 'Sucrose (common sugar)'})"
0.098,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.021,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.0655,"frozenset({'Meat extract', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.020666666666666667,"frozenset({'Melons, PROCESS= Unprocessed', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.085,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.22733333333333333,"frozenset({'Natural mineral water', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.345,"frozenset({'Lettuces, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.21216666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.0505,"frozenset({'Oranges, PROCESS= Unprocessed', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.15383333333333332,"frozenset({'Parsley', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.04933333333333333,"frozenset({'Pears, PROCESS= Unprocessed', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.0845,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.132,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.09116666666666666,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.048666666666666664,"frozenset({'Lettuces, PROCESS= Raw, no heat treatment', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.04616666666666667,"frozenset({'Rusk, refined flour', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.044833333333333336,"frozenset({'Seed oils, GEN= Unspecified', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.25466666666666665,"frozenset({'Sucrose (common sugar)', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.0435,"frozenset({'Swiss chards, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.13533333333333333,"frozenset({'Tap water', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.034833333333333334,"frozenset({'Tea infusion (black, white), QUAL= Without added sugar', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.11566666666666667,"frozenset({'Vinegar, wine', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.10383333333333333,"frozenset({'Wheat bread and rolls, semi-brown', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.159,"frozenset({'Wheat bread and rolls, white (refined flour)', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.114,"frozenset({'Wheat flour white', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.022166666666666668,"frozenset({'Wild chicories, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.10333333333333333,"frozenset({'Wine, red', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.08883333333333333,"frozenset({'Wine, white', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.0375,"frozenset({'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.0215,"frozenset({'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.025333333333333333,"frozenset({'Liqueurs, GEN= Unspecified', 'Olive oil, virgin or extra-virgin'})"
0.021833333333333333,"frozenset({'Liqueurs, GEN= Unspecified', 'Sucrose (common sugar)'})"
0.027333333333333334,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.10566666666666667,"frozenset({'Meat extract', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.081,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.21683333333333332,"frozenset({'Natural mineral water', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.329,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.246,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.0485,"frozenset({'Oranges, PROCESS= Unprocessed', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.16416666666666666,"frozenset({'Parsley', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.04883333333333333,"frozenset({'Pears, PROCESS= Unprocessed', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.09433333333333334,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.13433333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.03333333333333333,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.049666666666666665,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.042833333333333334,"frozenset({'Rusk, refined flour', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.04783333333333333,"frozenset({'Seed oils, GEN= Unspecified', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.021833333333333333,"frozenset({'Spinaches, PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.24566666666666667,"frozenset({'Sucrose (common sugar)', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.10416666666666667,"frozenset({'Swiss chards, PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.1385,"frozenset({'Tap water', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.042166666666666665,"frozenset({'Tea infusion (black, white), QUAL= Without added sugar', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.052,"frozenset({'Vinegar, wine', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.0935,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Wheat bread and rolls, semi-brown'})"
0.1525,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Wheat bread and rolls, white (refined flour)'})"
0.12283333333333334,"frozenset({'Wheat flour white', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.09633333333333334,"frozenset({'Wine, red', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.08766666666666667,"frozenset({'Wine, white', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.03916666666666667,"frozenset({'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.022166666666666668,"frozenset({'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.023333333333333334,"frozenset({'Maize flour', 'Olive oil, virgin or extra-virgin'})"
0.044333333333333336,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Natural mineral water'})"
0.07183333333333333,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.04766666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Mandarins, PROCESS= Unprocessed'})"
0.034333333333333334,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Parsley'})"
0.020666666666666667,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.03233333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Mandarins, PROCESS= Unprocessed'})"
0.0525,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Sucrose (common sugar)'})"
0.03266666666666666,"frozenset({'Tap water', 'Mandarins, PROCESS= Unprocessed'})"
0.035333333333333335,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Wheat bread and rolls, white (refined flour)'})"
0.027333333333333334,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Wheat flour white'})"
0.024166666666666666,"frozenset({'Wine, red', 'Mandarins, PROCESS= Unprocessed'})"
0.024666666666666667,"frozenset({'Mayonnaise sauce', 'Natural mineral water'})"
0.036333333333333336,"frozenset({'Mayonnaise sauce', 'Olive oil, virgin or extra-virgin'})"
0.025666666666666667,"frozenset({'Mayonnaise sauce', 'Sucrose (common sugar)'})"
0.037333333333333336,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Meat extract'})"
0.13,"frozenset({'Natural mineral water', 'Meat extract'})"
0.18783333333333332,"frozenset({'Meat extract', 'Olive oil, virgin or extra-virgin'})"
0.1385,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Meat extract'})"
0.036,"frozenset({'Oranges, PROCESS= Unprocessed', 'Meat extract'})"
0.0975,"frozenset({'Parsley', 'Meat extract'})"
0.030166666666666668,"frozenset({'Pears, PROCESS= Unprocessed', 'Meat extract'})"
0.0535,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Meat extract'})"
0.05,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Meat extract'})"
0.025666666666666667,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Meat extract'})"
0.05316666666666667,"frozenset({'Meat extract', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.026,"frozenset({'Rusk, refined flour', 'Meat extract'})"
0.022,"frozenset({'Seed oils, GEN= Unspecified', 'Meat extract'})"
0.142,"frozenset({'Sucrose (common sugar)', 'Meat extract'})"
0.0775,"frozenset({'Swiss chards, PROCESS= Raw, no heat treatment', 'Meat extract'})"
0.1175,"frozenset({'Tap water', 'Meat extract'})"
0.0305,"frozenset({'Tea infusion (black, white), QUAL= Without added sugar', 'Meat extract'})"
0.03883333333333333,"frozenset({'Vinegar, wine', 'Meat extract'})"
0.04783333333333333,"frozenset({'Meat extract', 'Wheat bread and rolls, semi-brown'})"
0.09383333333333334,"frozenset({'Meat extract', 'Wheat bread and rolls, white (refined flour)'})"
0.057166666666666664,"frozenset({'Wheat flour white', 'Meat extract'})"
0.06016666666666667,"frozenset({'Wine, red', 'Meat extract'})"
0.0405,"frozenset({'Wine, white', 'Meat extract'})"
0.03916666666666667,"frozenset({'Natural mineral water', 'Melons, PROCESS= Unprocessed'})"
0.059333333333333335,"frozenset({'Melons, PROCESS= Unprocessed', 'Olive oil, virgin or extra-virgin'})"
0.03133333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Melons, PROCESS= Unprocessed'})"
0.028,"frozenset({'Parsley', 'Melons, PROCESS= Unprocessed'})"
0.021666666666666667,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Melons, PROCESS= Unprocessed'})"
0.03883333333333333,"frozenset({'Melons, PROCESS= Unprocessed', 'Sucrose (common sugar)'})"
0.0235,"frozenset({'Tap water', 'Melons, PROCESS= Unprocessed'})"
0.024666666666666667,"frozenset({'Melons, PROCESS= Unprocessed', 'Wheat bread and rolls, white (refined flour)'})"
0.029166666666666667,"frozenset({'Milk chocolate', 'Natural mineral water'})"
0.0425,"frozenset({'Milk chocolate', 'Olive oil, virgin or extra-virgin'})"
0.026833333333333334,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Milk chocolate'})"
0.0205,"frozenset({'Milk chocolate', 'Parsley'})"
0.035666666666666666,"frozenset({'Milk chocolate', 'Sucrose (common sugar)'})"
0.0235,"frozenset({'Tap water', 'Milk chocolate'})"
0.021666666666666667,"frozenset({'Milk chocolate', 'Wheat bread and rolls, white (refined flour)'})"
0.022,"frozenset({'Mortadella-type sausage, INGRED= Pig minced meat', 'Olive oil, virgin or extra-virgin'})"
0.174,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Natural mineral water'})"
0.25866666666666666,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Olive oil, virgin or extra-virgin'})"
0.1495,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Mozzarella, RACSOURCE= Cow milk'})"
0.03266666666666666,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Oranges, PROCESS= Unprocessed'})"
0.10466666666666667,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Parsley'})"
0.033666666666666664,"frozenset({'Pears, PROCESS= Unprocessed', 'Mozzarella, RACSOURCE= Cow milk'})"
0.14633333333333334,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.11083333333333334,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Mozzarella, RACSOURCE= Cow milk'})"
0.0275,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Radicchio, PROCESS= Raw, no heat treatment'})"
0.03766666666666667,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.023,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Mozzarella, RACSOURCE= Cow milk'})"
0.029833333333333333,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Rusk, refined flour'})"
0.1295,"frozenset({'Seed oils, GEN= Unspecified', 'Mozzarella, RACSOURCE= Cow milk'})"
0.20116666666666666,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Sucrose (common sugar)'})"
0.024,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.112,"frozenset({'Tap water', 'Mozzarella, RACSOURCE= Cow milk'})"
0.023166666666666665,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.0405,"frozenset({'Vinegar, wine', 'Mozzarella, RACSOURCE= Cow milk'})"
0.07633333333333334,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Wheat bread and rolls, semi-brown'})"
0.10866666666666666,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Wheat bread and rolls, white (refined flour)'})"
0.17666666666666667,"frozenset({'Wheat flour white', 'Mozzarella, RACSOURCE= Cow milk'})"
0.079,"frozenset({'Wine, red', 'Mozzarella, RACSOURCE= Cow milk'})"
0.059,"frozenset({'Wine, white', 'Mozzarella, RACSOURCE= Cow milk'})"
0.12716666666666668,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.021666666666666667,"frozenset({'Mozzarella, RACSOURCE= Water buffalo milk', 'Olive oil, virgin or extra-virgin'})"
0.6285,"frozenset({'Natural mineral water', 'Olive oil, virgin or extra-virgin'})"
0.3945,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.0945,"frozenset({'Oranges, PROCESS= Unprocessed', 'Natural mineral water'})"
0.020166666666666666,"frozenset({'Natural mineral water', 'Pancetta, PROCESS= Raw, no heat treatment'})"
0.2801666666666667,"frozenset({'Parsley', 'Natural mineral water'})"
0.0965,"frozenset({'Pears, PROCESS= Unprocessed', 'Natural mineral water'})"
0.029333333333333333,"frozenset({'Pig fat tissue, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.023666666666666666,"frozenset({'Pig muscle, PARTCON= Excluding visible fat, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.023166666666666665,"frozenset({'Natural mineral water', 'Pizza and pizza-like dishes, INGRED= Olive oils, INGRED= Salt'})"
0.18533333333333332,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.2475,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Natural mineral water'})"
0.030333333333333334,"frozenset({'Quinces, PROCESS= Unprocessed', 'Natural mineral water'})"
0.074,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.09683333333333333,"frozenset({'Natural mineral water', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.041666666666666664,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Natural mineral water'})"
0.020166666666666666,"frozenset({'Roman rocket and similar-, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.08183333333333333,"frozenset({'Natural mineral water', 'Rusk, refined flour'})"
0.09733333333333333,"frozenset({'Seed oils, GEN= Unspecified', 'Natural mineral water'})"
0.021,"frozenset({'Shrimps, common, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.047,"frozenset({'Spinaches, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.021833333333333333,"frozenset({'Natural mineral water', 'Squid, common, PROCESS= Raw, no heat treatment'})"
0.4668333333333333,"frozenset({'Natural mineral water', 'Sucrose (common sugar)'})"
0.036,"frozenset({'Sweet peppers, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.07933333333333334,"frozenset({'Natural mineral water', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.0235,"frozenset({'Natural mineral water', 'Table olives ready for consumption, QUAL= Dark'})"
0.145,"frozenset({'Tap water', 'Natural mineral water'})"
0.07683333333333334,"frozenset({'Natural mineral water', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.021666666666666667,"frozenset({'Tea infusion with added flavouring ingredients, QUAL= With added sugar, PLACE= Food industry prepared', 'Natural mineral water'})"
0.12216666666666667,"frozenset({'Vinegar, wine', 'Natural mineral water'})"
0.176,"frozenset({'Natural mineral water', 'Wheat bread and rolls, semi-brown'})"
0.2961666666666667,"frozenset({'Natural mineral water', 'Wheat bread and rolls, white (refined flour)'})"
0.2405,"frozenset({'Wheat flour white', 'Natural mineral water'})"
0.0245,"frozenset({'Wild chicories, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.179,"frozenset({'Wine, red', 'Natural mineral water'})"
0.15116666666666667,"frozenset({'Wine, white', 'Natural mineral water'})"
0.086,"frozenset({'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains', 'Natural mineral water'})"
0.04066666666666666,"frozenset({'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat', 'Natural mineral water'})"
0.029333333333333333,"frozenset({'Non-food matrices', 'Olive oil, virgin or extra-virgin'})"
